the_geom,station_id,full_name,name,road_name,common_road_name,secondary_name,suburb,post_code,lga,rms_region,distance_to_intersection,intersection,road_number,link_number,mab_identifier,device_type,permanent_station,vehicle_classifier,road_on_type,road_classification_type,road_classification_admin,wgs84_latitude,wgs84_longitude
0101000020E61000007442E8A04B876240003CA24275A541C0,95539,"Wee Jasper Road, East of Dowells Lane",Wee Jasper Road,Wee Jasper Road,Wee Jasper Road,East of Dowells Lane,Bombowlee,2720,Tumut,South West,10,Dowells Lane,0000278,0011,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Road,Regional,-35.292641,148.227982
0101000020E61000003BA759A0DD6B6240ACE63922DF8D41C0,95541,"Fitzmaurice Street, North of Baylis Street",Fitzmaurice Street,Fitzmaurice Street,Fitzmaurice Street,North of Baylis Street,Wagga Wagga,2650,Wagga Wagga,South West,30,Baylis Street,-10,-10,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Local,-35.108372,147.370804
0101000020E6100000D7F7E120216B62402D0B26FE288C41C0,95542,"Colin Knott Drive, North of Travers Street",Colin Knott Drive,Colin Knott Drive,Colin Knott Drive,North of Travers Street,Wagga Wagga,2650,Wagga Wagga,South West,620,Travers Street,0000078,0233,A41,Trafficorder Dual Tube Classifier,0,1,OnBridge,Drive,State,-35.095001,147.347794
0101000020E610000052280B5F5F6B6240FE2C9622F98E41C0,95547,"Edward Street, West of Docker Street",Edward Street,Edward Street,Edward Street,West of Docker Street,Wagga Wagga,2650,Wagga Wagga,South West,80,Docker Street,0000014,0110,A20,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,State,-35.116978,147.355392
0101000020E61000005D88D51FE16362408FE1B19FC5A241C0,95551,"Olympic Highway, East of Mangoplah Road",Olympic Highway,Olympic Highway,Olympic Highway,East of Mangoplah Road,The Rock,2655,Lockhart,South West,50,Mangoplah Road,0000078,0150,A41,Trafficorder Tube Axlepair Counter,0,1,OnGround,Highway,State,-35.271656,147.121231
0101000020E61000003468E89F60666240BD8BF7E3F6F540C0,95557,"Ungarie Road, North of Mid Western Highway",Ungarie Road,Ungarie Road,West Wyalong-Condobolin Road,North of Mid Western Highway,West Wyalong,2671,Bland,South West,50,Mid Western Highway,0000057,0200,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Road,Regional,-33.921597,147.199295
0101000020E61000007D5A457FE8516240CADFBDA3C65E41C0,95563,"Newell Highway, South of Ferrier Street",Newell Highway,Newell Highway,Newell Highway,South of Ferrier Street,Narrandera,2700,Narrandera,South West,70,Ferrier Street,0000017,2300,A39,Trafficorder Tube Axlepair Counter,0,0,OnBridge,Highway,State,-34.740437,146.559631
0101000020E610000045D7851F9C51624071E2AB1DC55F41C0,95567,"Cadell Street, North of Ensign Lane",Cadell Street,Cadell Street,Cadell Street,North of Ensign Lane,Narrandera,2700,Narrandera,South West,30,Ensign Lane,0000017,2270,A39,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,State,-34.748203,146.550308
0101000020E61000009E5C53203351624022AB5B3D275F41C0,95568,"Irrigation Way, West of River Street",Irrigation Way,Irrigation Way,Irrigation Way,West of River Street,Narrandera,2700,Narrandera,South West,90,River Street,0000080,0020,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Way,State,-34.743385,146.537491
0101000020E61000008066101F585162403E95D39E926141C0,95569,"Newell Highway, West of Sturt Highway",Newell Highway,Newell Highway,Newell Highway,West of Sturt Highway,Gillenbah,2700,Narrandera,South West,120,Sturt Highway,0000017,2240,A20,Trafficorder Tube Axlepair Counter,0,0,OnGround,Highway,State,-34.762287,146.542007
0101000020E6100000A48CB800B47F62407A1B9B1DA9E241C0,95571,"Masons Hill Road, West of Albury Street",Masons Hill Road,Masons Hill Road,Masons Hill Road,West of Albury Street,Tumbarumba,2653,Tumbarumba,South West,80,Albury Street,0000085,0050,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Road,State,-35.770786,147.990723
0101000020E61000004704E3E05280624003B5183C4CE341C0,95572,"The Parade, North of Albury Street",The Parade,The Parade,The Parade,North of Albury Street,Tumbarumba,2653,Tumbarumba,South West,90,Albury Street,0000085,0070,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,,State,-35.775764,148.010117
0101000020E6100000C34659BF197162402B89EC832C3941C0,95576,"Loftus Street, West of Little Hoskins Street",Loftus Street,Loftus Street,Loftus Street,West of Little Hoskins Street,Temora,2666,Temora,South West,10,Little Hoskins Street,0000057,0090,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Local,-34.446671,147.534393
0101000020E6100000CB85CABF16716240BD70E7C2483941C0,95577,"Hoskins Street, South of Loftus Street",Hoskins Street,Hoskins Street,Hoskins Street,South of Loftus Street,Temora,2666,Temora,South West,80,Loftus Street,0000057,0080,B85,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,State,-34.447533,147.534027
0101000020E6100000D7F7E12021716240228D0A9C6C3941C0,95578,"Victoria Street, East of Little Hoskins Street",Victoria Street,Victoria Street,Burley Griffin Way,East of Little Hoskins Street,Temora,2666,Temora,South West,0,Little Hoskins Street,0000084,0220,B94,Trafficorder Tube Axlepair Counter,0,0,OnGround,Way,State,-34.448627,147.535294
0101000020E6100000E945ED7E15716240035DFB027A3941C0,95580,"Little Baker Street, North of Victoria Street",Little Baker Street,Little Baker Street,Burley Griffin Way,North of Victoria Street,Temora,2666,Temora,South West,0,Victoria Street,0000084,0230,B94,Trafficorder Tube Axlepair Counter,0,0,OnGround,Way,State,-34.449036,147.533874
0101000020E6100000E751F17F476A624047CB811E6ADB41C0,95583,"Albury Street, East of Bath Street",Albury Street,Albury Street,Albury Street,East of Bath Street,Holbrook,2644,Greater Hume,South West,70,Bath Street,0000211,0006,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Local,-35.714176,147.321228
0101000020E61000002920ED7F006A624093020B60CADC41C0,95584,"Young Street, West of Albury Street",Young Street,Young Street,Young Street,West of Albury Street,Holbrook,2644,Greater Hume,South West,40,Albury Street,0000331,0060,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Regional,-35.724926,147.312561
0101000020E6100000566133C0056A6240B41F2922C3DC41C0,95585,"Albury Street, North of Young Street",Albury Street,Albury Street,Albury Street,North of Young Street,Holbrook,2644,Greater Hume,South West,50,Young Street,0000211,0006,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Local,-35.724705,147.313202
0101000020E610000058703FE0016A6240DE54A4C2D8DC41C0,95586,"Albury Street, South of Young Street",Albury Street,Albury Street,Albury Street,South of Young Street,Holbrook,2644,Greater Hume,South West,30,Young Street,0000211,0004,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Local,-35.725365,147.312729
0101000020E6100000B81FF0C0804C62404640852348FF41C0,95594,"Bow Street, North of Federation Avenue",Bow Street,Bow Street,Honour Avenue,North of Federation Avenue,Corowa,2646,Corowa,South West,20,Federation Avenue,0000314,0090,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Avenue,State,-35.994389,146.390717
0101000020E6100000F1811DFF854C62403A419B1C3EFF41C0,95595,"Honour Avenue, South of Short Street",Honour Avenue,Honour Avenue,Honour Avenue,South of Short Street,Corowa,2646,Corowa,South West,10,Short Street,0000314,0090,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Avenue,State,-35.994083,146.391357
0101000020E61000004D10751F804C62405B5B785E2A0042C0,95600,"Edward Street, West of Sanger Street",Edward Street,Edward Street,Edward Street,West of Sanger Street,Corowa,2646,Corowa,South West,60,Sanger Street,1040250,0010,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Local,-36.001293,146.390640
0101000020E6100000A58636009B4C6240342F87DD770042C0,95602,"Bridge Road, South of Edward Street",Bridge Road,Bridge Road,Murray River-Corowa Road,South of Edward Street,Corowa,2646,Corowa,South West,320,Edward Street,1040086,0010,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Road,Local,-36.003658,146.393921
0101000020E6100000514F1F813F4C6240DF1B4300700042C0,95604,"Federation Avenue, South of Edward Street",Federation Avenue,Federation Avenue,Federation Avenue,South of Edward Street,Corowa,2646,Corowa,South West,100,Edward Street,0000314,0070,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Avenue,State,-36.003418,146.382752
0101000020E610000067D652405A70624002D369DD066B41C0,95605,"Canola Way, West of Broad Street",Canola Way,Canola Way,Coolamon Road,West of Broad Street,Old Junee,2652,Junee,South West,150,Broad Street,0000243,0300,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Road,Regional,-34.836147,147.511017
0101000020E610000015A8C5E0E14B624052280B5F5F0142C0,95606,"Spring Drive, West of Federation Avenue",Spring Drive,Spring Drive,Spring Drive,West of Federation Avenue,Corowa,2646,Corowa,South West,120,Federation Avenue,0000314,0050,NULL,Trafficorder Dual Tube Classifier,0,1,OnGround,Drive,State,-36.010723,146.371323
0101000020E61000008FFCC1C0F34C6240A4C519C39C4641C0,95608,"Pine Avenue, East of Maple Street",Pine Avenue,Pine Avenue,Pine Avenue,East of Maple Street,Leeton,2705,Leeton,South West,90,Maple Street,0000080,0090,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Avenue,State,-34.551659,146.404755
0101000020E6100000FF08C380254D62400D7217618A4841C0,95610,"Yanco Avenue, South of Maiden Avenue",Yanco Avenue,Yanco Avenue,Yanco Avenue,South of Maiden Avenue,Leeton,2705,Leeton,South West,90,Maiden Avenue,0000080,0060,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Avenue,Local,-34.566723,146.410828
0101000020E6100000C364AA6054666240E23FDD40816741C0,95611,"Cowabbie Street, South of Kindra Crescent",Cowabbie Street,Cowabbie Street,Cowabbie Street,South of Kindra Crescent,Coolamon,2701,Coolamon,South West,10,Kindra Crescent,0000240,0050,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Street,Regional,-34.808632,147.197800
0101000020E61000005F9A22C069666240F390291F826841C0,95616,"Cowabbie Street, North of Wade Street",Cowabbie Street,Cowabbie Street,Cowabbie Street,North of Wade Street,Coolamon,2701,Coolamon,South West,40,Wade Street,0000240,0050,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Regional,-34.816471,147.200409
0101000020E6100000315C1D0071666240D2730B5D896841C0,95618,"Wade Street, East of Cowabbie Street",Wade Street,Wade Street,Wade Street,East of Cowabbie Street,Coolamon,2701,Coolamon,South West,70,Cowabbie Street,0000243,0330,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Street,Regional,-34.816692,147.201294
0101000020E61000008099EFE0A7726240174850FC186F41C0,95625,"Broadway, North of Seignior Street",Broadway,Broadway,Broadway Street,North of Seignior Street,Junee,2663,Junee,South West,110,Seignior Street,0000243,0200,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Regional,-34.867950,147.582993
0101000020E61000006DFDF49FB5726240904DF2237E6F41C0,95629,"Lorne Street, South of Meldrums Lane",Lorne Street,Lorne Street,Lorne Street,South of Meldrums Lane,Junee,2663,Junee,South West,10,Meldrums Lane,0000243,0120,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Regional,-34.871037,147.584671
0101000020E6100000A06B5F402F6162409F05A1BC8FD541C0,95635,"Railway Parade, South of Balfour Street",Railway Parade,Railway Parade,Railway Parade,South of Balfour Street,Culcairn,2660,Greater Hume,South West,80,Balfour Street,0000078,0070,A41,Trafficorder Tube Axlepair Counter,0,0,OnGround,Parade,State,-35.668449,147.037018
0101000020E61000006BF1290046616240C3B81B446BD541C0,95638,"Balfour Street, East of Melville Street",Balfour Street,Balfour Street,Balfour Street,East of Melville Street,Culcairn,2660,Greater Hume,South West,100,Melville Street,0000331,0100,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Regional,-35.667336,147.039795
0101000020E6100000DAE21A9F494162406682E15CC32441C0,95640,"Banna Avenue, East of Wayeela Street",Banna Avenue,Banna Avenue,Banna Avenue,East of Wayeela Street,Griffith,2680,Griffith,South West,40,Wayeela Street,0000080,0200,B87,Trafficorder Tube Axlepair Counter,0,0,OnGround,Avenue,State,-34.287212,146.040237
0101000020E61000005A7F4B007E4162407EAB75E2722641C0,95641,"Kidman Way, South of Willandra Avenue",Kidman Way,Kidman Way,Kidman Way,South of Willandra Avenue,Griffith,2680,Griffith,South West,110,Willandra Avenue,0000321,0150,B87,Trafficorder Tube Axlepair Counter,0,0,OnGround,Way,State,-34.300381,146.046631
0101000020E61000004A07EBFF9C416240F9C08EFF022541C0,95645,"Jondaryan Avenue, East of Banna Lane",Jondaryan Avenue,Jondaryan Avenue,Kidman Way,East of Banna Lane,Griffith,2680,Griffith,South West,0,Banna Lane,0000321,0170,B87,Trafficorder Tube Axlepair Counter,0,0,OnGround,Way,State,-34.289154,146.050415
0101000020E61000000951BEA005426240D6A9F23D232541C0,95648,"Banna Avenue, West of Blumer Avenue",Banna Avenue,Banna Avenue,Banna Avenue,West of Blumer Avenue,Griffith,2680,Griffith,South West,50,Blumer Avenue,0000080,0180,B94,Trafficorder Tube Axlepair Counter,0,0,OnGround,Avenue,State,-34.290138,146.063187
0101000020E6100000D7F7E12021826240C91F0C3CF7A841C0,95651,"Selwyn Street, South of Cromwell Street",Selwyn Street,Selwyn Street,Wondalga Road,South of Cromwell Street,Adelong,2729,Tumut,South West,40,Cromwell Street,0000280,0010,NULL,Trafficorder Dual Tube Classifier,0,1,OnBridge,Road,Regional,-35.320045,148.066544
0101000020E61000006BD619DF17826240B3EF8AE07FA741C0,95660,"Tumut Street, West of Campbell Street",Tumut Street,Tumut Street,Tumut Street,West of Campbell Street,Adelong,2729,Tumut,South West,50,Campbell Street,0000004,0595,B72,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,State,-35.308590,148.065414
0101000020E61000006CE8667FA05E6240096CCEC1330542C0,95671,"Wagga Road, South of Waldner Court",Wagga Road,Wagga Road,Wagga Road,South of Waldner Court,Lavington,2641,Albury,South West,110,Waldner Court,0000688,0030,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Road,Regional,-36.040642,146.957092
0101000020E6100000EC8497E0D45D62404DBF44BC750642C0,95672,"Urana Road, North of Griffith Road",Urana Road,Urana Road,Urana Road,North of Griffith Road,Lavington,2641,Albury,South West,70,Griffith Road,0000125,0011,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Road,Regional,-36.050468,146.932236
0101000020E61000000518963FDF5D6240D0D03FC1C50642C0,95676,"Mate Street, South of Wagga Road",Mate Street,Mate Street,Mate Street,South of Wagga Road,North Albury,2640,Albury,South West,40,Wagga Road,0000688,0050,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,Regional,-36.052910,146.933502
0101000020E6100000B1C22D1F495E62405F43705CC60942C0,95678,"Borella Road, West of Yorrell Street",Borella Road,Borella Road,Borella Road,West of Yorrell Street,East Albury,2640,Albury,South West,40,Yorrell Street,0000020,1030,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Road,State,-36.076366,146.946426
0101000020E61000007D789620A35D624023BA675DA30942C0,95679,"Guinea Street, West of Borella Road",Guinea Street,Guinea Street,Borella Road,West of Borella Road,Albury,2640,Albury,South West,20,Borella Road,0000020,1050,B58,Trafficorder Tube Axlepair Counter,0,0,OnGround,Road,State,-36.075298,146.926163
0101000020E6100000E736E15E195D6240063065E0800A42C0,95684,"Smollett Street, West of Wodonga Place",Smollett Street,Smollett Street,Smollett Street,West of Wodonga Place,Albury,2640,Albury,South West,80,Wodonga Place,0000020,1110,B58,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,State,-36.082058,146.909347
0101000020E61000000327DBC01D5D6240A9BC1DE1B40A42C0,95685,"Wodonga Place, North of Hume Street",Wodonga Place,Wodonga Place,Wodonga Place,North of Hume Street,Albury,2640,Albury,South West,60,Hume Street,0000020,1100,B58,Trafficorder Tube Axlepair Counter,0,0,OnGround,Place,State,-36.083645,146.909882
0101000020E61000007C7E1821BC6B6240CB4C69FD2D8F41C0,95706,"Edward Street, East of Biroomba Lane",Edward Street,Edward Street,Edward Street,East of Biroomba Lane,Wagga Wagga,2650,Wagga Wagga,South West,10,Biroomba Lane,0000014,0101,A20,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,State,-35.118591,147.366715
0101000020E6100000F5A276BF8ADB62400E4B033FAA753FC0,9572,"New England Highway, South of Lowestoft Road",New England Highway,New England Highway,"New England.new England Highway, Wallabadah",South of Lowestoft Road,Wallabadah,2343,Liverpool Plains,Northern,930,Lowestoft Road,0000009,0850,A15,Excel Pp,1,1,OnGround,Highway,State,-31.459629,150.860687
0101000020E610000041D47D00D2496240368FC360FED241C0,95826,"Federation Way, South of Richmond Street",Federation Way,Federation Way,Lowesdale-Urana Road,South of Richmond Street,Daysdale,2646,Corowa,South West,140,Richmond Street,0000131,0030,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Road,Regional,-35.648388,146.306885
0101000020E610000016A58460D56A6240066344A2D08E41C0,95831,"Sturt Highway, West of Edward Street",Sturt Highway,Sturt Highway,Sturt Highway,West of Edward Street,Ashmont,2650,Wagga Wagga,South West,90,Edward Street,0000014,0120,A20,Trafficorder Tube Axlepair Counter,0,0,OnGround,Highway,State,-35.115742,147.338547
0101000020E6100000F1845E7F92676240399B8E006EF640C0,95832,"Neeld Street, East of Compton Road",Neeld Street,Neeld Street,Neeld Street,East of Compton Road,Wyalong,2671,Bland,South West,100,Compton Road,0000017,2475,B64,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,State,-33.925232,147.236633
0101000020E6100000DF180280E3556240A8565F5D15E841C0,95847,"Kywong-Howlong Road, North of Burrumbuttock-Brocklesby Road",Kywong-Howlong Road,Kywong-Howlong Road,Howlong-Kywong Road,North of Burrumbuttock-Brocklesby Road,Brocklesby,2642,Greater Hume,South West,880,Burrumbuttock-Brocklesby Road,0000370,0030,NULL,Trafficorder Tube Axlepair Counter,0,1,OnGround,Road,Regional,-35.813152,146.684021
0101000020E6100000CA6DFB1EF55F624084F3A96395F041C0,95848,"Olympic Highway, North of Rodgers Road",Olympic Highway,Olympic Highway,Olympic Highway,North of Rodgers Road,Gerogery,2642,Greater Hume,South West,10,Rodgers Road,0000078,0030,A41,Trafficorder Dual Tube Classifier,0,1,OnGround,Highway,State,-35.879559,146.998672
0101000020E6100000083C3080F0F56240E945ED7E15203EC0,9589,"New England Highway, South of Ben Lomond Road",New England Highway,New England Highway,New England Highway,South of Ben Lomond Road,Llangothlin,2365,Guyra,Northern,270,Ben Lomond Road,0000009,1300,A15,Excel Pp,1,1,OnGround,Highway,State,-30.125328,151.685608
0101000020E61000001CB7989F1B3B6240CE88D2DEE07F3FC0,96001,"Nyngan Road, West of Hartman Street",Nyngan Road,Nyngan Road,Barrier Highway,West of Hartman Street,Cobar,2835,Cobar,Western,50,Hartman Street,0000008,0060,A32,Trafficorder Tube Axlepair Counter,0,1,OnGround,Highway,State,-31.499525,145.847122
0101000020E610000057790261278C6240B0AD9FFEB3FE3EC0,96036,"Castlereagh Highway, East of Abattoirs Road",Castlereagh Highway,Castlereagh Highway,Castlereagh Highway,East of Abattoirs Road,Coonamble,2829,Coonamble,Western,1580,Abattoirs Road,0000018,3100,B55,Trafficorder Dual Tube Classifier,0,1,OnGround,Highway,State,-30.994934,148.379807
0101000020E6100000838AAA5FE98A62402E20B41EBEE03EC0,96041,"Castlereagh Highway, North of Blueys Lane",Castlereagh Highway,Castlereagh Highway,Castlereagh Highway,North of Blueys Lane,Coonamble,2829,Coonamble,Western,6600,Blueys Lane,0000018,3150,B55,Trafficorder Dual Tube Classifier,0,1,OnGround,Highway,State,-30.877901,148.340988
